"ï»¿""Observation station""",Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Global radiation mean [W/m2]
Pelkosenniemi parish,2023,1,8,43,2023-01-08,-15.4,7.0,"0,6"
Pelkosenniemi parish,2023,1,9,44,2023-01-09,-12.7,7.0,"0,3"
Pelkosenniemi parish,2023,1,10,45,2023-01-10,-11.4,8.0,"0,2"
Pelkosenniemi parish,2023,1,11,48,2023-01-11,-11.2,8.0,"0,5"
Pelkosenniemi parish,2023,1,12,48,2023-01-12,-1.4,7.0,"0,4"
Pelkosenniemi parish,2023,1,13,40,2023-01-13,-2.1,8.0,"0,4"
Pelkosenniemi parish,2023,1,14,40,2023-01-14,-3.4,7.0,"0,8"
Pelkosenniemi parish,2023,1,15,40,2023-01-15,-4.8,9.0,"0,4"
Pelkosenniemi parish,2023,1,16,48,2023-01-16,-1.8,8.0,"0,1"
Pelkosenniemi parish,2023,1,17,49,2023-01-17,-4.7,9.0,2
Pelkosenniemi parish,2023,1,18,49,2023-01-18,-6.2,8.0,"0,6"
Pelkosenniemi parish,2023,1,19,55,2023-01-19,-3.6,7.0,"0,8"
Pelkosenniemi parish,2023,1,20,56,2023-01-20,-4.8,8.0,"1,7"
Pelkosenniemi parish,2023,1,21,56,2023-01-21,-6.4,8.0,"4,1"
Pelkosenniemi parish,2023,1,22,56,2023-01-22,-5.6,8.0,"4,4"
Pelkosenniemi parish,2023,1,23,54,2023-01-23,-5.3,8.0,"2,2"
Pelkosenniemi parish,2023,1,24,54,2023-01-24,-5.0,7.0,"4,5"
Pelkosenniemi parish,2023,1,25,54,2023-01-25,-3.2,7.0,"1,4"
Pelkosenniemi parish,2023,1,26,52,2023-01-26,-7.9,0.0,6
Pelkosenniemi parish,2023,1,27,53,2023-01-27,-6.8,1.0,"4,7"
Pelkosenniemi parish,2023,1,28,54,2023-01-28,-3.7,8.0,2
Pelkosenniemi parish,2023,1,29,53,2023-01-29,-6.2,1.0,"5,6"
Pelkosenniemi parish,2023,1,30,53,2023-01-30,-6.6,8.0,"7,2"
Pelkosenniemi parish,2023,1,31,55,2023-01-31,-7.5,8.0,"5,5"
Pelkosenniemi parish,2023,2,1,55,2023-02-01,-7.0,8.0,"6,8"
Pelkosenniemi parish,2023,2,2,55,2023-02-02,-7.3,8.0,"7,4"
Pelkosenniemi parish,2023,2,3,55,2023-02-03,-9.4,0.0,"13,3"
Pelkosenniemi parish,2023,2,4,60,2023-02-04,-10.1,8.0,"8,3"
Pelkosenniemi parish,2023,2,5,60,2023-02-05,-10.7,0.0,"6,5"
Pelkosenniemi parish,2023,2,6,60,2023-02-06,-6.0,7.0,12
Pelkosenniemi parish,2023,2,7,60,2023-02-07,-1.5,7.0,"14,1"
Pelkosenniemi parish,2023,2,8,60,2023-02-08,-3.6,0.0,"13,2"
Pelkosenniemi parish,2023,2,9,58,2023-02-09,-2.0,5.0,"3,7"
Pelkosenniemi parish,2023,2,10,58,2023-02-10,-5.9,8.0,"11,7"
Pelkosenniemi parish,2023,2,11,58,2023-02-11,-9.8,0.0,"24,5"
Pelkosenniemi parish,2023,2,12,58,2023-02-12,-5.6,0.0,"6,4"
Pelkosenniemi parish,2023,2,13,58,2023-02-13,-2.6,1.0,"19,3"
Pelkosenniemi parish,2023,2,14,58,2023-02-14,-3.2,7.0,"11,9"
Pelkosenniemi parish,2023,2,15,59,2023-02-15,-2.3,0.0,31
Pelkosenniemi parish,2023,2,16,59,2023-02-16,-4.1,8.0,"6,7"
Pelkosenniemi parish,2023,2,17,59,2023-02-17,-3.3,8.0,"12,7"
Pelkosenniemi parish,2023,2,18,58,2023-02-18,-5.1,7.0,"8,7"
Pelkosenniemi parish,2023,2,19,66,2023-02-19,-8.4,1.0,"14,6"
Pelkosenniemi parish,2023,2,20,67,2023-02-20,-12.2,7.0,20
Pelkosenniemi parish,2023,2,21,67,2023-02-21,-15.1,8.0,"37,2"
Pelkosenniemi parish,2023,2,22,68,2023-02-22,-14.9,0.0,"40,1"
Pelkosenniemi parish,2023,2,23,68,2023-02-23,-13.2,7.0,"12,3"
Pelkosenniemi parish,2023,2,24,68,2023-02-24,-9.0,7.0,"22,7"
Pelkosenniemi parish,2023,2,25,69,2023-02-25,-7.9,7.0,"54,7"
Pelkosenniemi parish,2023,2,26,68,2023-02-26,-10.1,8.0,"43,3"
Pelkosenniemi parish,2023,2,27,68,2023-02-27,-4.0,8.0,"26,2"
Pelkosenniemi parish,2023,2,28,65,2023-02-28,-7.2,0.0,"53,7"
Pelkosenniemi parish,2023,3,1,64,2023-03-01,-5.0,1.0,"52,7"
Pelkosenniemi parish,2023,3,2,63,2023-03-02,-4.0,7.0,"53,4"
Pelkosenniemi parish,2023,3,3,63,2023-03-03,-5.4,0.0,33
Pelkosenniemi parish,2023,3,4,70,2023-03-04,-6.0,8.0,"32,4"
Pelkosenniemi parish,2023,3,5,75,2023-03-05,-7.9,8.0,"37,6"
Pelkosenniemi parish,2023,3,6,79,2023-03-06,-13.0,7.0,"48,9"
Pelkosenniemi parish,2023,3,7,75,2023-03-07,-13.9,5.0,"47,2"
Pelkosenniemi parish,2023,3,8,75,2023-03-08,-14.2,7.0,"81,5"
Pelkosenniemi parish,2023,3,9,74,2023-03-09,-12.1,3.0,"54,6"
Pelkosenniemi parish,2023,3,10,72,2023-03-10,-9.9,7.0,"48,4"
Pelkosenniemi parish,2023,3,11,70,2023-03-11,-9.5,0.0,"54,6"
Pelkosenniemi parish,2023,3,12,72,2023-03-12,-10.3,8.0,"64,7"
Pelkosenniemi parish,2023,3,13,70,2023-03-13,-10.7,0.0,96
Pelkosenniemi parish,2023,3,14,70,2023-03-14,-9.6,8.0,33
Pelkosenniemi parish,2023,3,15,77,2023-03-15,-9.1,8.0,"49,2"
Pelkosenniemi parish,2023,3,16,77,2023-03-16,-8.8,7.0,"104,2"
Pelkosenniemi parish,2023,3,17,75,2023-03-17,-8.1,0.0,"113,1"
Pelkosenniemi parish,2023,3,18,75,2023-03-18,-5.8,7.0,"22,5"
Pelkosenniemi parish,2023,3,19,84,2023-03-19,-7.6,8.0,"109,3"
Pelkosenniemi parish,2023,3,20,84,2023-03-20,-7.0,8.0,"78,4"
Pelkosenniemi parish,2023,3,21,84,2023-03-21,-8.2,0.0,"81,7"
Pelkosenniemi parish,2023,3,22,85,2023-03-22,-8.8,0.0,"131,6"
Pelkosenniemi parish,2023,3,23,85,2023-03-23,-12.3,3.0,"136,8"
Pelkosenniemi parish,2023,3,24,85,2023-03-24,-10.3,0.0,"129,8"
Pelkosenniemi parish,2023,3,25,85,2023-03-25,-11.7,7.0,"122,4"
Pelkosenniemi parish,2023,3,26,80,2023-03-26,-10.1,0.0,"146,9"
Pelkosenniemi parish,2023,3,27,89,2023-03-27,-9.0,0.0,"141,2"
Pelkosenniemi parish,2023,3,28,79,2023-03-28,-8.7,0.0,"151,7"
Pelkosenniemi parish,2023,3,29,79,2023-03-29,-8.7,7.0,"46,9"
Pelkosenniemi parish,2023,3,30,85,2023-03-30,-9.6,8.0,88
Pelkosenniemi parish,2023,3,31,88,2023-03-31,-7.4,7.0,"106,1"
Pelkosenniemi parish,2023,4,1,84,2023-04-01,-6.5,7.0,"131,2"
Pelkosenniemi parish,2023,4,2,83,2023-04-02,-6.5,0.0,"170,9"
Pelkosenniemi parish,2023,4,3,80,2023-04-03,-5.4,0.0,"165,9"
Pelkosenniemi parish,2023,4,4,80,2023-04-04,-3.0,3.0,"170,5"
Pelkosenniemi parish,2023,4,5,80,2023-04-05,0.2,1.0,"122,8"
Pelkosenniemi parish,2023,4,6,78,2023-04-06,0.6,0.0,"179,7"
Pelkosenniemi parish,2023,4,7,78,2023-04-07,1.9,0.0,"166,9"
Pelkosenniemi parish,2023,4,8,73,2023-04-08,0.5,3.0,"176,2"
Pelkosenniemi parish,2023,4,9,70,2023-04-09,2.6,0.0,"135,3"
Pelkosenniemi parish,2023,4,10,70,2023-04-10,3.0,0.0,185
Pelkosenniemi parish,2023,4,11,70,2023-04-11,2.4,0.0,"192,2"
Pelkosenniemi parish,2023,4,12,70,2023-04-12,-1.0,0.0,"201,4"
Pelkosenniemi parish,2023,4,13,70,2023-04-13,-5.1,0.0,"213,2"
Pelkosenniemi parish,2023,4,14,68,2023-04-14,-2.7,0.0,"219,1"
Pelkosenniemi parish,2023,4,15,68,2023-04-15,0.4,0.0,"223,9"
Pelkosenniemi parish,2023,4,16,67,2023-04-16,1.4,0.0,"220,2"
Pelkosenniemi parish,2023,4,17,65,2023-04-17,2.6,1.0,184
Pelkosenniemi parish,2023,4,18,65,2023-04-18,2.6,8.0,"179,9"
Pelkosenniemi parish,2023,4,19,60,2023-04-19,3.4,1.0,"137,8"
Pelkosenniemi parish,2023,4,20,55,2023-04-20,4.4,7.0,"184,3"
Pelkosenniemi parish,2023,4,21,50,2023-04-21,3.8,7.0,"199,5"
Pelkosenniemi parish,2023,4,22,46,2023-04-22,-3.3,7.0,"205,2"
Pelkosenniemi parish,2023,4,23,40,2023-04-23,-3.8,0.0,"211,2"
Pelkosenniemi parish,2023,4,24,40,2023-04-24,-2.9,0.0,"223,7"
Pelkosenniemi parish,2023,4,25,40,2023-04-25,-0.9,0.0,"217,9"
Pelkosenniemi parish,2023,4,26,40,2023-04-26,-0.4,7.0,"133,2"
Pelkosenniemi parish,2023,4,27,38,2023-04-27,2.0,1.0,"227,5"
Pelkosenniemi parish,2023,4,28,38,2023-04-28,-0.3,3.0,146
Pelkosenniemi parish,2023,4,29,38,2023-04-29,-3.2,8.0,"61,3"
Pelkosenniemi parish,2023,4,30,35,2023-04-30,-1.1,7.0,"140,2"
Pelkosenniemi parish,2023,5,1,30,2023-05-01,0.0,7.0,"180,6"
Pelkosenniemi parish,2023,5,2,30,2023-05-02,1.1,3.0,"182,5"
Pelkosenniemi parish,2023,5,3,24,2023-05-03,-3.5,8.0,"214,8"
Pelkosenniemi parish,2023,5,4,24,2023-05-04,-4.3,0.0,"168,8"
Pelkosenniemi parish,2023,5,5,20,2023-05-05,-1.3,5.0,201
Pelkosenniemi parish,2023,5,6,15,2023-05-06,1.4,1.0,"247,8"
Pelkosenniemi parish,2023,5,7,10,2023-05-07,3.2,0.0,260
Pelkosenniemi parish,2023,5,8,3,2023-05-08,5.0,5.0,"215,6"
Pelkosenniemi parish,2023,5,9,3,2023-05-09,8.0,7.0,"233,5"
Pelkosenniemi parish,2023,5,10,2,2023-05-10,5.9,8.0,"156,3"
Pelkosenniemi parish,2023,5,11,1,2023-05-11,9.7,7.0,"223,6"
Pelkosenniemi parish,2023,5,12,-1,2023-05-12,9.1,8.0,"255,3"
Pelkosenniemi parish,2023,5,13,-1,2023-05-13,10.4,0.0,"287,8"
Pelkosenniemi parish,2023,5,14,-1,2023-05-14,11.4,0.0,"261,4"
Pelkosenniemi parish,2023,5,15,-1,2023-05-15,13.9,0.0,"277,3"
Pelkosenniemi parish,2023,5,16,-1,2023-05-16,12.2,0.0,"243,2"
Pelkosenniemi parish,2023,5,17,-1,2023-05-17,8.6,7.0,"56,6"
Pelkosenniemi parish,2023,5,18,-1,2023-05-18,2.8,7.0,96
Pelkosenniemi parish,2023,5,19,-1,2023-05-19,7.4,0.0,"291,1"
Pelkosenniemi parish,2023,5,20,-1,2023-05-20,12.6,3.0,"222,1"
Pelkosenniemi parish,2023,5,21,-1,2023-05-21,13.5,0.0,"298,5"
Pelkosenniemi parish,2023,5,22,-1,2023-05-22,16.3,0.0,"295,1"
Pelkosenniemi parish,2023,5,23,-1,2023-05-23,13.6,3.0,"166,3"
Pelkosenniemi parish,2023,5,24,-1,2023-05-24,10.4,0.0,"178,2"
Pelkosenniemi parish,2023,5,25,-1,2023-05-25,7.9,7.0,224
Pelkosenniemi parish,2023,5,26,-1,2023-05-26,4.5,7.0,"244,2"
Pelkosenniemi parish,2023,5,27,-1,2023-05-27,4.5,7.0,"294,6"
Pelkosenniemi parish,2023,5,28,-1,2023-05-28,5.1,7.0,"67,5"
Pelkosenniemi parish,2023,5,29,-1,2023-05-29,6.7,1.0,"228,1"
Pelkosenniemi parish,2023,5,30,-1,2023-05-30,6.8,1.0,"246,7"
Pelkosenniemi parish,2023,5,31,-1,2023-05-31,5.5,7.0,"164,7"
Pelkosenniemi parish,2023,6,1,-1,2023-06-01,1.2,8.0,143
Pelkosenniemi parish,2023,6,2,-1,2023-06-02,2.3,7.0,"145,4"
Pelkosenniemi parish,2023,6,3,-1,2023-06-03,4.6,7.0,180
Pelkosenniemi parish,2023,6,4,-1,2023-06-04,7.0,8.0,"157,6"
Pelkosenniemi parish,2023,6,5,-1,2023-06-05,6.5,1.0,226
Pelkosenniemi parish,2023,6,6,-1,2023-06-06,5.2,7.0,"202,2"
Pelkosenniemi parish,2023,6,7,-1,2023-06-07,5.4,7.0,"175,3"
Pelkosenniemi parish,2023,6,8,-1,2023-06-08,4.4,7.0,"181,4"
Pelkosenniemi parish,2023,6,9,-1,2023-06-09,4.6,8.0,"211,5"
Pelkosenniemi parish,2023,6,10,-1,2023-06-10,9.8,0.0,"318,7"
Pelkosenniemi parish,2023,6,11,-1,2023-06-11,13.8,1.0,"296,6"
Pelkosenniemi parish,2023,6,12,-1,2023-06-12,13.3,7.0,"261,3"
Pelkosenniemi parish,2023,6,13,-1,2023-06-13,12.0,7.0,"274,8"
Pelkosenniemi parish,2023,6,14,-1,2023-06-14,14.9,0.0,344
Pelkosenniemi parish,2023,6,15,-1,2023-06-15,14.3,0.0,"317,4"
Pelkosenniemi parish,2023,6,16,-1,2023-06-16,11.1,0.0,"336,2"
Pelkosenniemi parish,2023,6,17,-1,2023-06-17,13.3,0.0,"251,4"
Pelkosenniemi parish,2023,6,18,-1,2023-06-18,17.3,3.0,276
Pelkosenniemi parish,2023,6,19,-1,2023-06-19,18.4,0.0,"314,2"
Pelkosenniemi parish,2023,6,20,-1,2023-06-20,17.1,3.0,"223,4"
Pelkosenniemi parish,2023,6,21,-1,2023-06-21,16.1,7.0,"161,6"
Pelkosenniemi parish,2023,6,22,-1,2023-06-22,12.9,7.0,"148,2"
Pelkosenniemi parish,2023,6,23,-1,2023-06-23,14.8,8.0,"229,6"
Pelkosenniemi parish,2023,6,24,-1,2023-06-24,17.6,0.0,"310,2"
Pelkosenniemi parish,2023,6,25,-1,2023-06-25,19.5,0.0,"286,8"
Pelkosenniemi parish,2023,6,26,-1,2023-06-26,15.9,7.0,"199,9"
Pelkosenniemi parish,2023,6,27,-1,2023-06-27,15.9,8.0,"293,3"
Pelkosenniemi parish,2023,6,28,-1,2023-06-28,19.3,0.0,"280,7"
Pelkosenniemi parish,2023,6,29,-1,2023-06-29,18.3,7.0,"288,9"
Pelkosenniemi parish,2023,6,30,-1,2023-06-30,11.7,3.0,"124,1"
Pelkosenniemi parish,2023,7,1,-1,2023-07-01,8.6,7.0,"225,8"
Pelkosenniemi parish,2023,7,2,-1,2023-07-02,5.3,5.0,"178,2"
Pelkosenniemi parish,2023,7,3,-1,2023-07-03,10.7,8.0,"340,7"
Pelkosenniemi parish,2023,7,4,-1,2023-07-04,10.1,3.0,"80,2"
Pelkosenniemi parish,2023,7,5,-1,2023-07-05,13.0,5.0,"194,6"
Pelkosenniemi parish,2023,7,6,-1,2023-07-06,11.0,8.0,110
Pelkosenniemi parish,2023,7,7,-1,2023-07-07,11.1,7.0,"129,8"
Pelkosenniemi parish,2023,7,8,-1,2023-07-08,12.1,7.0,"302,6"
Pelkosenniemi parish,2023,7,9,-1,2023-07-09,12.8,1.0,"323,4"
Pelkosenniemi parish,2023,7,10,-1,2023-07-10,15.0,0.0,"323,7"
Pelkosenniemi parish,2023,7,11,-1,2023-07-11,18.7,0.0,"289,5"
Pelkosenniemi parish,2023,7,12,-1,2023-07-12,20.1,0.0,288
Pelkosenniemi parish,2023,7,13,-1,2023-07-13,15.1,0.0,"87,2"
Pelkosenniemi parish,2023,7,14,-1,2023-07-14,12.4,7.0,"77,1"
Pelkosenniemi parish,2023,7,15,-1,2023-07-15,16.1,7.0,"208,5"
Pelkosenniemi parish,2023,7,16,-1,2023-07-16,16.9,0.0,"240,2"
Pelkosenniemi parish,2023,7,17,-1,2023-07-17,15.0,7.0,"159,8"
Pelkosenniemi parish,2023,7,18,-1,2023-07-18,13.8,5.0,"149,3"
Pelkosenniemi parish,2023,7,19,-1,2023-07-19,13.9,0.0,"217,1"
Pelkosenniemi parish,2023,7,20,-1,2023-07-20,11.1,1.0,"53,6"
Pelkosenniemi parish,2023,7,21,-1,2023-07-21,11.6,7.0,"191,4"
Pelkosenniemi parish,2023,7,22,-1,2023-07-22,7.9,7.0,"57,2"
Pelkosenniemi parish,2023,7,23,-1,2023-07-23,9.6,8.0,"75,4"
Pelkosenniemi parish,2023,7,24,-1,2023-07-24,7.9,0.0,"70,4"
Pelkosenniemi parish,2023,7,25,-1,2023-07-25,11.3,8.0,"95,4"
Pelkosenniemi parish,2023,7,26,-1,2023-07-26,13.4,7.0,144
Pelkosenniemi parish,2023,7,27,-1,2023-07-27,15.8,7.0,195
Pelkosenniemi parish,2023,7,28,-1,2023-07-28,17.6,1.0,"230,1"
Pelkosenniemi parish,2023,7,29,-1,2023-07-29,12.1,1.0,"52,6"
Pelkosenniemi parish,2023,7,30,-1,2023-07-30,13.1,7.0,"137,5"
Pelkosenniemi parish,2023,7,31,-1,2023-07-31,15.3,0.0,"210,5"
Pelkosenniemi parish,2023,8,1,-1,2023-08-01,13.5,7.0,"68,1"
Pelkosenniemi parish,2023,8,2,-1,2023-08-02,17.7,1.0,"148,6"
Pelkosenniemi parish,2023,8,3,-1,2023-08-03,16.5,7.0,"98,3"
Pelkosenniemi parish,2023,8,4,-1,2023-08-04,15.5,7.0,"79,1"
Pelkosenniemi parish,2023,8,5,-1,2023-08-05,13.4,7.0,"66,4"
Pelkosenniemi parish,2023,8,6,-1,2023-08-06,14.6,8.0,"205,7"
Pelkosenniemi parish,2023,8,7,-1,2023-08-07,15.2,0.0,"104,3"
Pelkosenniemi parish,2023,8,8,-1,2023-08-08,18.5,0.0,"232,5"
Pelkosenniemi parish,2023,8,9,-1,2023-08-09,16.2,0.0,"52,7"
Pelkosenniemi parish,2023,8,10,-1,2023-08-10,15.5,7.0,"97,9"
Pelkosenniemi parish,2023,8,11,-1,2023-08-11,15.3,0.0,"195,1"
Pelkosenniemi parish,2023,8,12,-1,2023-08-12,13.3,7.0,"96,9"
Pelkosenniemi parish,2023,8,13,-1,2023-08-13,12.4,8.0,"54,4"
Pelkosenniemi parish,2023,8,14,-1,2023-08-14,14.7,8.0,"166,1"
Pelkosenniemi parish,2023,8,15,-1,2023-08-15,14.6,0.0,"116,1"
Pelkosenniemi parish,2023,8,16,-1,2023-08-16,13.3,7.0,"31,1"
Pelkosenniemi parish,2023,8,17,-1,2023-08-17,10.0,7.0,"111,8"
Pelkosenniemi parish,2023,8,18,-1,2023-08-18,10.7,0.0,189
Pelkosenniemi parish,2023,8,19,-1,2023-08-19,11.3,5.0,"177,6"
Pelkosenniemi parish,2023,8,20,-1,2023-08-20,12.4,0.0,"217,6"
Pelkosenniemi parish,2023,8,21,-1,2023-08-21,13.3,7.0,"194,7"
Pelkosenniemi parish,2023,8,22,-1,2023-08-22,11.4,1.0,"183,8"
Pelkosenniemi parish,2023,8,23,-1,2023-08-23,10.2,3.0,"63,9"
Pelkosenniemi parish,2023,8,24,-1,2023-08-24,10.7,7.0,"79,2"
Pelkosenniemi parish,2023,8,25,-1,2023-08-25,12.8,7.0,"109,3"
Pelkosenniemi parish,2023,8,26,-1,2023-08-26,13.5,8.0,"137,3"
Pelkosenniemi parish,2023,8,27,-1,2023-08-27,13.8,0.0,"204,1"
Pelkosenniemi parish,2023,8,28,-1,2023-08-28,13.3,0.0,"151,2"
Pelkosenniemi parish,2023,8,29,-1,2023-08-29,8.5,7.0,"27,3"
Pelkosenniemi parish,2023,8,30,-1,2023-08-30,12.0,1.0,"118,5"
Pelkosenniemi parish,2023,8,31,-1,2023-08-31,11.2,7.0,"38,8"
Pelkosenniemi parish,2023,9,1,-1,2023-09-01,12.5,5.0,"32,8"
Pelkosenniemi parish,2023,9,2,-1,2023-09-02,12.3,7.0,74
Pelkosenniemi parish,2023,9,3,-1,2023-09-03,12.8,8.0,"102,7"
Pelkosenniemi parish,2023,9,4,-1,2023-09-04,10.2,3.0,"58,1"
Pelkosenniemi parish,2023,9,5,-1,2023-09-05,8.7,8.0,"168,1"
Pelkosenniemi parish,2023,9,6,-1,2023-09-06,7.6,7.0,"153,6"
Pelkosenniemi parish,2023,9,7,-1,2023-09-07,9.9,7.0,"91,5"
Pelkosenniemi parish,2023,9,8,-1,2023-09-08,10.6,7.0,"125,4"
Pelkosenniemi parish,2023,9,9,-1,2023-09-09,13.7,0.0,"127,6"
Pelkosenniemi parish,2023,9,10,-1,2023-09-10,12.5,0.0,23
Pelkosenniemi parish,2023,9,11,-1,2023-09-11,11.3,5.0,"133,6"
Pelkosenniemi parish,2023,9,12,-1,2023-09-12,12.7,7.0,"8,5"
Pelkosenniemi parish,2023,9,13,-1,2023-09-13,8.3,7.0,"49,3"
Pelkosenniemi parish,2023,9,14,-1,2023-09-14,5.5,3.0,"130,8"
Pelkosenniemi parish,2023,9,15,-1,2023-09-15,5.7,3.0,"125,5"
Pelkosenniemi parish,2023,9,16,-1,2023-09-16,5.2,8.0,"37,5"
Pelkosenniemi parish,2023,9,17,-1,2023-09-17,5.5,8.0,28
Pelkosenniemi parish,2023,9,18,-1,2023-09-18,4.6,0.0,"101,5"
Pelkosenniemi parish,2023,9,19,-1,2023-09-19,5.4,7.0,"14,3"
Pelkosenniemi parish,2023,9,20,-1,2023-09-20,1.5,8.0,"17,9"
Pelkosenniemi parish,2023,9,21,-1,2023-09-21,2.2,8.0,"50,2"
Pelkosenniemi parish,2023,9,22,-1,2023-09-22,11.5,7.0,"25,2"
Pelkosenniemi parish,2023,9,23,-1,2023-09-23,12.5,5.0,"10,1"
Pelkosenniemi parish,2023,9,24,-1,2023-09-24,6.4,7.0,"60,9"
Pelkosenniemi parish,2023,9,25,-1,2023-09-25,7.2,0.0,68
Pelkosenniemi parish,2023,9,26,-1,2023-09-26,9.4,8.0,"78,2"
Pelkosenniemi parish,2023,9,27,-1,2023-09-27,8.3,5.0,"70,8"
Pelkosenniemi parish,2023,9,28,-1,2023-09-28,8.5,8.0,"23,2"
Pelkosenniemi parish,2023,9,29,-1,2023-09-29,8.7,8.0,"3,7"
Pelkosenniemi parish,2023,9,30,-1,2023-09-30,9.7,7.0,"6,6"
Pelkosenniemi parish,2023,10,1,-1,2023-10-01,4.7,8.0,"34,4"
Pelkosenniemi parish,2023,10,2,-1,2023-10-02,1.5,8.0,"64,5"
Pelkosenniemi parish,2023,10,3,-1,2023-10-03,2.5,8.0,"21,7"
Pelkosenniemi parish,2023,10,4,-1,2023-10-04,1.7,8.0,"20,5"
Pelkosenniemi parish,2023,10,5,-1,2023-10-05,-1.0,0.0,"76,7"
Pelkosenniemi parish,2023,10,6,-1,2023-10-06,-1.3,0.0,"58,4"
Pelkosenniemi parish,2023,10,7,-1,2023-10-07,-2.3,0.0,18
Pelkosenniemi parish,2023,10,8,27,2023-10-08,-3.4,8.0,"31,1"
Pelkosenniemi parish,2023,10,9,23,2023-10-09,-3.1,0.0,34
Pelkosenniemi parish,2023,10,10,20,2023-10-10,-3.1,7.0,"32,1"
Pelkosenniemi parish,2023,10,11,18,2023-10-11,-2.5,8.0,"9,6"
Pelkosenniemi parish,2023,10,12,23,2023-10-12,-1.6,8.0,"11,1"
Pelkosenniemi parish,2023,10,13,16,2023-10-13,-1.6,8.0,"49,7"
Pelkosenniemi parish,2023,10,14,15,2023-10-14,-3.0,1.0,"6,7"
Pelkosenniemi parish,2023,10,15,19,2023-10-15,-1.4,7.0,"22,7"
Pelkosenniemi parish,2023,10,16,20,2023-10-16,-0.9,8.0,"21,1"
Pelkosenniemi parish,2023,10,17,15,2023-10-17,-3.3,5.0,"23,4"
Pelkosenniemi parish,2023,10,18,15,2023-10-18,-5.4,0.0,"33,3"
Pelkosenniemi parish,2023,10,19,15,2023-10-19,-5.9,1.0,"43,1"
Pelkosenniemi parish,2023,10,20,15,2023-10-20,-6.5,7.0,"29,1"
Pelkosenniemi parish,2023,10,21,15,2023-10-21,-2.8,0.0,"44,1"
Pelkosenniemi parish,2023,10,22,15,2023-10-22,-3.9,0.0,"42,5"
Pelkosenniemi parish,2023,10,23,15,2023-10-23,-6.2,7.0,"16,7"
Pelkosenniemi parish,2023,10,24,15,2023-10-24,-4.9,3.0,"12,7"
Pelkosenniemi parish,2023,10,25,15,2023-10-25,-7.2,7.0,"11,7"
Pelkosenniemi parish,2023,10,26,15,2023-10-26,-6.6,8.0,"8,1"
Pelkosenniemi parish,2023,10,27,18,2023-10-27,-5.8,8.0,"12,2"
Pelkosenniemi parish,2023,10,28,18,2023-10-28,-6.7,8.0,"2,7"
Pelkosenniemi parish,2023,10,29,18,2023-10-29,-8.1,8.0,"4,7"
Pelkosenniemi parish,2023,10,30,18,2023-10-30,-9.9,7.0,"5,8"
Pelkosenniemi parish,2023,10,31,18,2023-10-31,-7.5,8.0,"5,9"
Pelkosenniemi parish,2023,11,1,18,2023-11-01,-6.7,8.0,"13,1"
Pelkosenniemi parish,2023,11,2,18,2023-11-02,-6.1,3.0,"3,5"
Pelkosenniemi parish,2023,11,3,18,2023-11-03,-6.5,8.0,"3,7"
Pelkosenniemi parish,2023,11,4,18,2023-11-04,-8.1,7.0,"6,7"
Pelkosenniemi parish,2023,11,5,18,2023-11-05,-3.2,8.0,"-2,1"
Pelkosenniemi parish,2023,11,6,18,2023-11-06,-0.8,9.0,"1,7"
Pelkosenniemi parish,2023,11,7,17,2023-11-07,-1.3,9.0,"2,3"
Pelkosenniemi parish,2023,11,8,24,2023-11-08,-3.8,3.0,"3,9"
Pelkosenniemi parish,2023,11,9,25,2023-11-09,-6.5,7.0,"3,4"
Pelkosenniemi parish,2023,11,10,25,2023-11-10,-6.3,8.0,"3,9"
Pelkosenniemi parish,2023,11,11,25,2023-11-11,-6.9,0.0,"6,1"
Pelkosenniemi parish,2023,11,12,25,2023-11-12,-7.7,8.0,5
Pelkosenniemi parish,2023,11,13,25,2023-11-13,-8.4,8.0,"4,8"
Pelkosenniemi parish,2023,11,14,25,2023-11-14,-11.1,7.0,"3,2"
Pelkosenniemi parish,2023,11,15,25,2023-11-15,-7.3,8.0,"4,2"
Pelkosenniemi parish,2023,11,16,21,2023-11-16,-10.2,0.0,"6,2"
Pelkosenniemi parish,2023,11,17,22,2023-11-17,-8.7,1.0,"3,6"
Pelkosenniemi parish,2023,11,18,22,2023-11-18,-9.1,1.0,"4,9"
Pelkosenniemi parish,2023,11,19,22,2023-11-19,-8.6,0.0,"1,8"
Pelkosenniemi parish,2023,11,20,22,2023-11-20,-9.6,7.0,"4,1"
Pelkosenniemi parish,2023,11,21,22,2023-11-21,-10.0,0.0,"2,4"
Pelkosenniemi parish,2023,11,22,22,2023-11-22,-13.2,8.0,"1,3"
Pelkosenniemi parish,2023,11,23,27,2023-11-23,-8.8,0.0,"1,4"
Pelkosenniemi parish,2023,11,24,29,2023-11-24,-11.1,8.0,"2,1"
Pelkosenniemi parish,2023,11,25,30,2023-11-25,-5.3,7.0,"1,1"
Pelkosenniemi parish,2023,11,26,35,2023-11-26,-12.7,5.0,"1,4"
Pelkosenniemi parish,2023,11,27,35,2023-11-27,-15.7,7.0,"0,7"
Pelkosenniemi parish,2023,11,28,35,2023-11-28,-9.7,8.0,"0,5"
Pelkosenniemi parish,2023,11,29,34,2023-11-29,-7.4,8.0,"0,2"
Pelkosenniemi parish,2023,11,30,36,2023-11-30,-8.0,7.0,1
